t, Data (0), t, Data (1), t, Data (2), t, Data (3), t, Data (4), t, Data (5), t, Data (6), t, Data (7), t, Data (8), t, Data (9), t, Data (10), t, Data (11), t, Data (12), t, Data (13), t, Data (14), t, Data (15), t, Data (16), t, Data (17), t, Data (18), t, Data (19), t, Data (20), t, Data (21), t, Data (22), t, Data (23), t, Data (24), t, Data (25), t, Data (26), t, Data (27), t, Data (28), t, Data (29), t, Data (30), t, Data (31), t, Data (32), t, Data (33), t, Data (34), t, Data (35), t, Data (36), t, Data (37), t, Data (38), t, Data (39), t, Data (40), t, Data (41), t, Data (42), t, Data (43), t, Data (44), t, Data (45), t, Data (46), t, Data (47), t, Data (48), t, Data (49), t, Data (50), t, Data (51), t, Data (52), t, Data (53), t, Data (54), t, Data (55), t, Data (56), t, Data (57), t, Data (58), t, Data (59), t, Data (60), t, Data (61), t, Data (62), t, Data (63), t, Data (64), t, Data (65), t, Data (66), t, Data (67), t, Data (68), t, Data (69), t, Data (70), t, Data (71), 
5.600000, 1.365084e+00,5.600000, 1.019839e+01,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 2.730170e+01,5.600000, 5.929892e+01,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 1.185978e+03,5.600000, 4.183370e-01,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 8.366744e+00,5.600000, 2.000000e+01,5.600000, 0.000000e+00,5.600000, 4.728122e-04,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 4.730450e+01,5.600000, 1.218208e-05,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 1.218808e+00,5.600000, 8.131586e-04,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 8.135591e+01,5.600000, 1.000492e+05,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 9.554984e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 1.498186e+01,5.600000, 1.306497e+02,5.600000, 9.553625e-01,5.600000, 9.997580e-02,5.600000, 8.720530e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 0.000000e+00,5.600000, 8.332457e+01,5.600000, 0.000000e+00,5.600000, 8.332457e+01,5.600000, 8.720534e+00,5.600000, 1.190426e+01,5.600000, 0.000000e+00,5.600000, 1.190426e+01,5.600000, 3.648122e+00,5.600000, 0.000000e+00,5.600000, 3.648122e+00,5.600000, 8.720534e+00,5.600000, 0.000000e+00,5.600000, 1.000000e+01,5.600000, 0.000000e+00,5.600000, 5.000000e-01,
5.700000, 1.365641e+00,5.700000, 1.314485e+01,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 2.731283e+01,5.700000, 5.971010e+01,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 1.194202e+03,5.700000, 6.053858e-01,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 1.210772e+01,5.700000, 2.000000e+01,5.700000, 0.000000e+00,5.700000, 4.846977e-04,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 4.849406e+01,5.700000, 1.296754e-05,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 1.297404e+00,5.700000, 8.172633e-04,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 8.176728e+01,5.700000, 1.000501e+05,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 1.476177e+01,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 2.323310e+01,5.700000, 2.026050e+02,5.700000, 1.475961e+00,5.700000, 9.997537e-02,5.700000, 8.720530e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 0.000000e+00,5.700000, 1.287305e+02,5.700000, 0.000000e+00,5.700000, 1.287305e+02,5.700000, 8.720534e+00,5.700000, 1.190912e+01,5.700000, 0.000000e+00,5.700000, 1.190912e+01,5.700000, 5.279287e+00,5.700000, 0.000000e+00,5.700000, 5.279287e+00,5.700000, 8.720534e+00,5.700000, 0.000000e+00,5.700000, 1.000000e+01,5.700000, 0.000000e+00,5.700000, 5.000000e-01,
5.800000, 1.385560e+00,5.800000, 1.614588e+01,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 2.771122e+01,5.800000, 6.027354e+01,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 1.205471e+03,5.800000, 8.425466e-01,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 1.685094e+01,5.800000, 2.000000e+01,5.800000, 0.000000e+00,5.800000, 4.967259e-04,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 4.969792e+01,5.800000, 1.377781e-05,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 1.378483e+00,5.800000, 8.231341e-04,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 8.235538e+01,5.800000, 1.000510e+05,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 2.194259e+01,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 3.233455e+01,5.800000, 2.819744e+02,5.800000, 2.193928e+00,5.800000, 9.997495e-02,5.800000, 8.720530e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 0.000000e+00,5.800000, 1.913511e+02,5.800000, 0.000000e+00,5.800000, 1.913511e+02,5.800000, 8.720534e+00,5.800000, 1.208283e+01,5.800000, 0.000000e+00,5.800000, 1.208283e+01,5.800000, 7.347456e+00,5.800000, 0.000000e+00,5.800000, 7.347456e+00,5.800000, 8.720534e+00,5.800000, 0.000000e+00,5.800000, 1.000000e+01,5.800000, 0.000000e+00,5.800000, 5.000000e-01,
5.900000, 1.422749e+00,5.900000, 2.110159e+01,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 2.845499e+01,5.900000, 6.113958e+01,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 1.222792e+03,5.900000, 1.270810e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 2.541621e+01,5.900000, 2.000000e+01,5.900000, 0.000000e+00,5.900000, 5.090275e-04,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 5.092915e+01,5.900000, 1.461666e-05,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 1.462424e+00,5.900000, 8.325064e-04,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 8.329381e+01,5.900000, 1.000519e+05,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 3.186979e+01,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 5.028963e+01,5.900000, 4.385523e+02,5.900000, 3.186485e+00,5.900000, 9.997452e-02,5.900000, 8.720530e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 0.000000e+00,5.900000, 2.779216e+02,5.900000, 0.000000e+00,5.900000, 2.779216e+02,5.900000, 8.720534e+00,5.900000, 1.240713e+01,5.900000, 0.000000e+00,5.900000, 1.240713e+01,5.900000, 1.108214e+01,5.900000, 0.000000e+00,5.900000, 1.108214e+01,5.900000, 8.720534e+00,5.900000, 0.000000e+00,5.900000, 1.000000e+01,5.900000, 0.000000e+00,5.900000, 5.000000e-01,
6.000000, 1.476183e+00,6.000000, 2.455274e+01,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 2.952367e+01,6.000000, 6.239080e+01,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 1.247816e+03,6.000000, 1.839537e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 3.679076e+01,6.000000, 2.000000e+01,6.000000, 0.000000e+00,6.000000, 5.217622e-04,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 5.220373e+01,6.000000, 1.548938e-05,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 1.549755e+00,6.000000, 8.462564e-04,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 8.467027e+01,6.000000, 1.000527e+05,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 4.812905e+01,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 6.522467e+01,6.000000, 5.687937e+02,6.000000, 4.812138e+00,6.000000, 9.997409e-02,6.000000, 8.720530e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 0.000000e+00,6.000000, 4.197110e+02,6.000000, 0.000000e+00,6.000000, 4.197110e+02,6.000000, 8.720534e+00,6.000000, 1.287310e+01,6.000000, 0.000000e+00,6.000000, 1.287310e+01,6.000000, 1.604175e+01,6.000000, 0.000000e+00,6.000000, 1.604175e+01,6.000000, 8.720534e+00,6.000000, 0.000000e+00,6.000000, 1.000000e+01,6.000000, 0.000000e+00,6.000000, 5.000000e-01,
6.100000, 1.573967e+00,6.100000, 3.554894e+01,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 3.147935e+01,6.100000, 6.415755e+01,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 1.283151e+03,6.100000, 2.518960e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 5.037923e+01,6.100000, 2.000000e+01,6.100000, 0.000000e+00,6.100000, 5.352384e-04,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 5.355253e+01,6.100000, 1.640176e-05,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 1.641055e+00,6.100000, 8.657032e-04,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 8.661672e+01,6.100000, 1.000536e+05,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 6.309143e+01,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 1.200205e+02,6.100000, 1.046642e+03,6.100000, 6.308111e+00,6.100000, 9.997366e-02,6.100000, 8.720530e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 0.000000e+00,6.100000, 5.501910e+02,6.100000, 0.000000e+00,6.100000, 5.501910e+02,6.100000, 8.720534e+00,6.100000, 1.372583e+01,6.100000, 0.000000e+00,6.100000, 1.372583e+01,6.100000, 2.196668e+01,6.100000, 0.000000e+00,6.100000, 2.196668e+01,6.100000, 8.720534e+00,6.100000, 0.000000e+00,6.100000, 1.000000e+01,6.100000, 0.000000e+00,6.100000, 5.000000e-01,
6.200000, 1.686793e+00,6.200000, 3.704860e+01,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 3.373588e+01,6.200000, 6.691815e+01,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 1.338363e+03,6.200000, 4.015551e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 8.031106e+01,6.200000, 2.000000e+01,6.200000, 0.000000e+00,6.200000, 5.496920e-04,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 5.499915e+01,6.200000, 1.736596e-05,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 1.737542e+00,6.200000, 8.960211e-04,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 8.965092e+01,6.200000, 1.000545e+05,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 1.141115e+02,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 1.290478e+02,6.200000, 1.125366e+03,6.200000, 1.140923e+01,6.200000, 9.997323e-02,6.200000, 8.720530e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 0.000000e+00,6.200000, 9.951128e+02,6.200000, 0.000000e+00,6.200000, 9.951128e+02,6.200000, 8.720534e+00,6.200000, 1.470974e+01,6.200000, 0.000000e+00,6.200000, 1.470974e+01,6.200000, 3.501775e+01,6.200000, 0.000000e+00,6.200000, 3.501775e+01,6.200000, 8.720534e+00,6.200000, 0.000000e+00,6.200000, 1.000000e+01,6.200000, 0.000000e+00,6.200000, 5.000000e-01,
6.300000, 1.781184e+00,6.300000, 3.524917e+01,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 3.562369e+01,6.300000, 7.087493e+01,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 1.417499e+03,6.300000, 5.373491e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 1.074699e+02,6.300000, 2.000000e+01,6.300000, 0.000000e+00,6.300000, 5.649967e-04,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 5.653094e+01,6.300000, 1.840606e-05,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 1.841625e+00,6.300000, 9.392618e-04,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 9.397817e+01,6.300000, 1.000553e+05,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 1.283950e+02,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 1.190535e+02,6.300000, 1.038209e+03,6.300000, 1.283729e+01,6.300000, 9.997280e-02,6.300000, 8.720530e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 0.000000e+00,6.300000, 1.119673e+03,6.300000, 0.000000e+00,6.300000, 1.119673e+03,6.300000, 8.720534e+00,6.300000, 1.553287e+01,6.300000, 0.000000e+00,6.300000, 1.553287e+01,6.300000, 4.685971e+01,6.300000, 0.000000e+00,6.300000, 4.685971e+01,6.300000, 8.720534e+00,6.300000, 0.000000e+00,6.300000, 1.000000e+01,6.300000, 0.000000e+00,6.300000, 5.000000e-01,
6.400000, 1.885505e+00,6.400000, 3.512251e+01,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 3.771012e+01,6.400000, 7.529399e+01,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 1.505880e+03,6.400000, 5.699340e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 1.139869e+02,6.400000, 2.000000e+01,6.400000, 0.000000e+00,6.400000, 5.812217e-04,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 5.815484e+01,6.400000, 1.952962e-05,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 1.954060e+00,6.400000, 9.869868e-04,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 9.875416e+01,6.400000, 1.000562e+05,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 1.175989e+02,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 1.182446e+02,6.400000, 1.031156e+03,6.400000, 1.175781e+01,6.400000, 9.997237e-02,6.400000, 8.720530e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 0.000000e+00,6.400000, 1.025525e+03,6.400000, 0.000000e+00,6.400000, 1.025525e+03,6.400000, 8.720534e+00,6.400000, 1.644261e+01,6.400000, 0.000000e+00,6.400000, 1.644261e+01,6.400000, 4.970129e+01,6.400000, 0.000000e+00,6.400000, 4.970129e+01,6.400000, 8.720534e+00,6.400000, 0.000000e+00,6.400000, 1.000000e+01,6.400000, 0.000000e+00,6.400000, 5.000000e-01,
6.500000, 1.963912e+00,6.500000, 3.211988e+01,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 3.927827e+01,6.500000, 8.018538e+01,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 1.603708e+03,6.500000, 6.179433e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 1.235887e+02,6.500000, 2.000000e+01,6.500000, 0.000000e+00,6.500000, 5.981699e-04,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 5.985114e+01,6.500000, 2.074515e-05,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 2.075700e+00,6.500000, 1.039372e-03,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 1.039965e+02,6.500000, 1.000571e+05,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 1.217339e+02,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 1.014360e+02,6.500000, 8.845760e+02,6.500000, 1.217120e+01,6.500000, 9.997195e-02,6.500000, 8.720530e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 0.000000e+00,6.500000, 1.061585e+03,6.500000, 0.000000e+00,6.500000, 1.061585e+03,6.500000, 8.720534e+00,6.500000, 1.712636e+01,6.500000, 0.000000e+00,6.500000, 1.712636e+01,6.500000, 5.388795e+01,6.500000, 0.000000e+00,6.500000, 5.388795e+01,6.500000, 8.720534e+00,6.500000, 0.000000e+00,6.500000, 1.000000e+01,6.500000, 0.000000e+00,6.500000, 5.000000e-01,
6.600000, 2.013371e+00,6.600000, 2.642371e+01,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 4.026744e+01,6.600000, 8.492367e+01,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 1.698473e+03,6.600000, 5.813214e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 1.162643e+02,6.600000, 2.000000e+01,6.600000, 0.000000e+00,6.600000, 6.156156e-04,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 6.159724e+01,6.600000, 2.205753e-05,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 2.207031e+00,6.600000, 1.089639e-03,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 1.090270e+02,6.600000, 1.000580e+05,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 1.029307e+02,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 7.301824e+01,6.600000, 6.367578e+02,6.600000, 1.029116e+01,6.600000, 9.997152e-02,6.600000, 8.720530e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 0.000000e+00,6.600000, 8.976104e+02,6.600000, 0.000000e+00,6.600000, 8.976104e+02,6.600000, 8.720534e+00,6.600000, 1.755767e+01,6.600000, 0.000000e+00,6.600000, 1.755767e+01,6.600000, 5.069433e+01,6.600000, 0.000000e+00,6.600000, 5.069433e+01,6.600000, 8.720534e+00,6.600000, 0.000000e+00,6.600000, 1.000000e+01,6.600000, 0.000000e+00,6.600000, 5.000000e-01,
6.700000, 2.053419e+00,6.700000, 2.531067e+01,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 4.106839e+01,6.700000, 8.908249e+01,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 1.781650e+03,6.700000, 4.949935e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 9.899875e+01,6.700000, 2.000000e+01,6.700000, 0.000000e+00,6.700000, 6.334259e-04,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 6.337986e+01,6.700000, 2.346824e-05,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 2.348205e+00,6.700000, 1.133334e-03,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 1.134001e+02,6.700000, 1.000588e+05,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 7.545165e+01,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 6.799776e+01,6.700000, 5.929765e+02,6.700000, 7.543738e+00,6.700000, 9.997109e-02,6.700000, 8.720530e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 0.000000e+00,6.700000, 6.579787e+02,6.700000, 0.000000e+00,6.700000, 6.579787e+02,6.700000, 8.720534e+00,6.700000, 1.790691e+01,6.700000, 0.000000e+00,6.700000, 1.790691e+01,6.700000, 4.316608e+01,6.700000, 0.000000e+00,6.700000, 4.316608e+01,6.700000, 8.720534e+00,6.700000, 0.000000e+00,6.700000, 1.000000e+01,6.700000, 0.000000e+00,6.700000, 5.000000e-01,
6.800000, 2.094631e+00,6.800000, 2.751060e+01,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 4.189265e+01,6.800000, 9.266061e+01,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 1.853212e+03,6.800000, 4.279114e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 8.558233e+01,6.800000, 2.000000e+01,6.800000, 0.000000e+00,6.800000, 6.515751e-04,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 6.519641e+01,6.800000, 2.496933e-05,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 2.498423e+00,6.800000, 1.170496e-03,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 1.171195e+02,6.800000, 1.000597e+05,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 6.897767e+01,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 7.823632e+01,6.800000, 6.822622e+02,6.800000, 6.896433e+00,6.800000, 9.997066e-02,6.800000, 8.720530e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 0.000000e+00,6.800000, 6.015221e+02,6.800000, 0.000000e+00,6.800000, 6.015221e+02,6.800000, 8.720534e+00,6.800000, 1.826631e+01,6.800000, 0.000000e+00,6.800000, 1.826631e+01,6.800000, 3.731616e+01,6.800000, 0.000000e+00,6.800000, 3.731616e+01,6.800000, 8.720534e+00,6.800000, 0.000000e+00,6.800000, 1.000000e+01,6.800000, 0.000000e+00,6.800000, 5.000000e-01,
